"Order","Family","Genus","Best_guess_binomial","Body_mass_g","Adult_svl_cm","Maturity_d","Max_longevity_d","Longevity_d","Generation_length_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"RODENTIA","MURIDAE","Abditomys","Abditomys latidens",268.545,22.8,NA,NA,NA,639.6318318,NA,"Herbivore","Nocturnal",4,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Abeomelomys","Abeomelomys sevia",56.385,15.8645,NA,NA,NA,624.3996409,1,"Omnivore","Nocturnal",2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrawayaomys","Abrawayaomys ruschii",62.995,NA,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma bennettii",258,25,NA,840.144,840.075,1032.923574,3.93,"Herbivore","Nocturnal",2,FALSE,0,0,1,0,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma boliviensis",158,NA,NA,NA,NA,1032.923574,NA,"Herbivore","Nocturnal",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma budini",214.69,20.1,NA,395.68749987825,395.68749987825,1032.923574,1.995,"Herbivore","Nocturnal",2,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma cinerea",221.82,20.1,NA,395.68749987825,395.68749987825,1032.923574,2.0925,"Herbivore","Nocturnal",2,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma famatina",214.69,20.1,NA,395.68749987825,395.68749987825,717.7762436,1.995,"Herbivore","Nocturnal",2,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma shistacea",214.69,20.1,NA,395.68749987825,395.68749987825,1032.923574,1.995,"Herbivore","Nocturnal",2,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma uspallata",189.48465,NA,NA,NA,NA,1032.923574,NA,"Herbivore","Nocturnal",3,FALSE,0,1,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","ABROCOMIDAE","Abrocoma","Abrocoma vaccarum",221.82,20.1,NA,395.68749987825,395.68749987825,1032.923574,1.995,"Herbivore","Nocturnal",1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix andinus",29.78,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",2,FALSE,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix illuteus",47.79,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix jelskii",34.5,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",5,TRUE,0,0,1,1,0,1,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix lanosus",26.8725,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix longipilis",111.93,15.967,57.36626,NA,NA,589.3882991,4.2725,"Omnivore","Other",5,FALSE,1,0,1,1,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix olivaceus",29.265,12.91725,181.048,365.25,365.25,589.3882991,5.38,"Omnivore","Other",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Abrothrix","Abrothrix sanborni",24.7,15.5,NA,NA,NA,589.3882991,NA,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Acerodon","Acerodon celebensis",387.42,20.125,NA,NA,NA,1642.5,0.98,"Herbivore","Nocturnal",3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Acerodon","Acerodon humilis",462.47,NA,NA,NA,NA,1642.5,NA,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Acerodon","Acerodon jubatus",1081.02,NA,NA,NA,NA,3650,1,"Herbivore","Nocturnal",3,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Acerodon","Acerodon leucotis",462.47,NA,NA,NA,NA,1460,NA,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Acerodon","Acerodon mackloti",469.13,NA,NA,NA,NA,1825,0.98,"Herbivore","Nocturnal",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"CARNIVORA","FELIDAE","Acinonyx","Acinonyx jubatus",48638.96,149.0215,634.73125,7117.5,6939.75,2190,3.16,"Carnivore","Other",6,FALSE,0,1,1,1,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys airensis",38.657,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Carnivore","Nocturnal",5,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys cahirinus",43.18,17.5,55.2,1989.25,1990.6125,650.0125,2.45,"Omnivore","Nocturnal",3,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys cilicicus",38.305,17.5,NA,1460.5,1459.47812487825,650.0125,NA,"Omnivore","Nocturnal",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys cineraceus",30.59,12.987,58.5,2733.28749987825,1826.25,650.0125,2.47,"Carnivore","Nocturnal",7,TRUE,0,1,1,1,0,1,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys dimidiatus",45.2,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Omnivore","Nocturnal",8,TRUE,1,0,1,1,0,1,0,1,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys ignitus",34.6,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Carnivore","Nocturnal",2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys johannis",43.6,12.987,58.5,2733.28749987825,1826.25,650.0125,2.47,"Carnivore","Nocturnal",3,FALSE,0,0,1,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys kempi",22,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Carnivore","Nocturnal",2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys louisae",20.2,17.5,NA,NA,NA,650.0125,NA,"Carnivore","Nocturnal",3,FALSE,0,1,0,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys minous",53.85,17.5,58.5,2733.28749987825,1826.25,650.0125,2.47,"Herbivore","Nocturnal",2,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys mullah",45.2,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Carnivore","Nocturnal",2,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys nesiotes",36.66833977,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Omnivore","Nocturnal",1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys percivali",21.995,NA,NA,NA,NA,650.0125,NA,"Carnivore","Nocturnal",3,FALSE,0,1,1,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys russatus",49.75,11.108,91.308,1826.25,1611.665625,650.0125,2.5,"Carnivore","Other",1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys seurati",38.657,17.5,58.5,2733.28749987825,1990.6125,650.0125,2.47,"Carnivore","Nocturnal",2,FALSE,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys spinosissimus",26.755,17.5,NA,NA,NA,650.0125,2.71,"Carnivore","Nocturnal",2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys subspinosus",21.92,17.5,NA,NA,NA,650.0125,NA,"Omnivore","Nocturnal",2,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Acomys","Acomys wilsoni",19.73,12.738,NA,2044.7,2040.834375,650.0125,2.29,"Carnivore","Nocturnal",3,FALSE,0,1,1,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","OCTODONTIDAE","Aconaemys","Aconaemys fuscus",129.95,18.7,NA,NA,NA,1310.04695,3.23,"Herbivore","Nocturnal",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","OCTODONTIDAE","Aconaemys","Aconaemys porteri",113.5,18.7,NA,NA,NA,1310.04695,3.23,"Herbivore","Nocturnal",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","OCTODONTIDAE","Aconaemys","Aconaemys sagei",96.495,18.7,NA,NA,NA,1310.04695,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"DIPROTODONTIA","ACROBATIDAE","Acrobates","Acrobates pygmaeus",13,7.65,287.305,2920,2909.82500012175,997.9661,2.9,"Omnivore","Nocturnal",3,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"CETARTIODACTYLA","BOVIDAE","Addax","Addax nasomaculatus",94288.68,170,947.49486,9653.0333333,9381.44625,2555,1,"Herbivore","Nocturnal",3,FALSE,0,1,0,1,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Aegialomys","Aegialomys galapagoensis",64.005,15.7855,NA,608.75000012175,608.75000012175,589.3882991,NA,"Omnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODENTIA","CRICETIDAE","Aegialomys","Aegialomys xanthaeolus",79.79,16.8,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODENTIA","CRICETIDAE","Aepeomys","Aepeomys lugens",37,12,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Aepeomys","Aepeomys reigi",37,NA,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"CETARTIODACTYLA","BOVIDAE","Aepyceros","Aepyceros melampus",52500.08,146,467.60625,7433.8333333,6483.1875,2674.111667,0.99,"Herbivore","Other",3,FALSE,0,1,1,1,0,0,0,0,0,0,0,0,0,NA
"DIPROTODONTIA","POTOROIDAE","Aepyprymnus","Aepyprymnus rufescens",2820,52,352.50625,3796,2922,1327.5927,1.0225,"Herbivore","Nocturnal",4,FALSE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","SCIURIDAE","Aeretes","Aeretes melanopterus",499.83221285,30.5,NA,NA,NA,1384.121263,NA,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","SCIURIDAE","Aeromys","Aeromys tephromelas",1131,38.493,NA,NA,NA,2015.755102,1.0525,"Herbivore","Nocturnal",2,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","SCIURIDAE","Aeromys","Aeromys thomasi",1432.595,38.325,NA,NA,NA,2015.755102,NA,"Herbivore","Nocturnal",3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Aethalops","Aethalops aequalis",14.45,7.3,NA,NA,NA,1553.790873,0.995,"Herbivore","Nocturnal",3,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
"CHIROPTERA","PTEROPODIDAE","Aethalops","Aethalops alecto",15,7.3,NA,NA,NA,1553.790873,0.99,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys bocagei",71.87194402,18.4,NA,NA,NA,624.3996409,NA,"Herbivore","Nocturnal",3,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys chrysophilus",79.7,16.276,100.72343,273.9375,273.9375,624.3996409,3.2175,"Herbivore","Nocturnal",6,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys hindei",103.5,16.276,77.58,1001.39375012175,637.66562487825,639.6318318,2.475,"Omnivore","Nocturnal",3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys ineptus",107.005,14.2,105.39686,273.9375,273.9375,639.6318318,3.345,"Omnivore","Nocturnal",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys kaiseri",90,16.276,96.05,1001.39375012175,637.66562487825,624.3996409,2.95,"Herbivore","Nocturnal",4,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys nyikae",77.0125,18.4,NA,NA,NA,624.3996409,3.56,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys silindensis",83.122932005,18.4,NA,NA,NA,624.3996409,NA,"Herbivore","Nocturnal",2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys stannarius",83.192932005,NA,NA,NA,NA,624.3996409,NA,"Herbivore","Nocturnal",6,TRUE,0,1,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","MURIDAE","Aethomys","Aethomys thomasi",84.69,16.276,96.05,1001.39375012175,637.66562487825,624.3996409,2.9,"Herbivore","Nocturnal",1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"CARNIVORA","URSIDAE","Ailuropoda","Ailuropoda melanoleuca",117749.995,142.299,2342.38134,11777.333333,11688,5246.699417,1.58,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"DIPROTODONTIA","PHALANGERIDAE","Ailurops","Ailurops melanotis",8500,56.4,NA,2158.01874987825,2156.49687512175,2000.363913,1.5,"Herbivore","Other",3,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"DIPROTODONTIA","PHALANGERIDAE","Ailurops","Ailurops ursinus",8500,56.4,NA,2158.01874987825,2156.49687512175,2000.363913,1.5,"Herbivore","Nocturnal",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"CARNIVORA","AILURIDAE","Ailurus","Ailurus fulgens",4900,60.866,582.500795,5718.3333333,6391.875,3650,1.85,"Herbivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon aerosus",59.99,14,82.1772,NA,NA,589.3882991,5,"Omnivore","Nocturnal",4,TRUE,1,0,0,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon affinis",24.895,14,NA,NA,NA,589.3882991,NA,"Omnivore","Other",3,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon albiventer",25.95,14,NA,NA,NA,589.3882991,NA,"Carnivore","Nocturnal",3,TRUE,0,0,0,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon azarae",25,14,62.83794,304.37499987825,304.37499987825,589.3882991,4.455,"Omnivore","Nocturnal",3,FALSE,1,0,1,0,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon boliviensis",27.1125,14,NA,NA,NA,589.3882991,4.52,"Omnivore","Nocturnal",5,FALSE,0,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon budini",26.9,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon caenosus",26.725,14,NA,NA,NA,589.3882991,4.18,"Carnivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon cursor",39.84,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon dayi",32.5,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",5,FALSE,1,0,0,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon dolores",43.7,14,NA,NA,NA,589.3882991,3.445,"Omnivore","Nocturnal",1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon fumeus",22.7,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",4,FALSE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon iniscatus",28.7,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",4,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon juninensis",38.995,NA,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",3,TRUE,0,0,0,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon kofordi",29.495,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",4,FALSE,1,0,1,1,0,1,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon lindberghi",26.4,NA,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon lutescens",20.69,11.85,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",4,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon mimus",23.995,9.2,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon molinae",33,14,28.07,NA,NA,589.3882991,3.77,"Omnivore","Nocturnal",4,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon mollis",30.395,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",6,TRUE,0,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon montensis",34.65,10.75,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",5,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon mystax",28.3,11.7985,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",3,FALSE,0,0,1,1,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon orophilus",38.99,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",5,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon paranaensis",31.32,11.7985,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon pervalens",32.51675676,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon philipmyersi",23,NA,NA,NA,NA,589.3882991,NA,"Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon reigi",31.32,11.7985,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon sanctipaulensis",27.4,9.597,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",2,FALSE,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon serrensis",28.3,11.7985,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon siberiae",34.6,NA,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon simulator",41.25,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon spegazzinii",29.96,12.97475,NA,NA,NA,589.3882991,3.59,"Omnivore","Nocturnal",3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon subfuscus",30.39,14,NA,NA,NA,589.3882991,4.18,"Omnivore","Nocturnal",6,TRUE,1,0,0,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon surdus",38.995,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon sylvanus",38.995,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon toba",45.6,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon torques",38.99,14,NA,NA,NA,589.3882991,NA,"Omnivore","Nocturnal",5,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","CRICETIDAE","Akodon","Akodon varius",39.325,14,NA,NA,NA,589.3882991,3,"Omnivore","Nocturnal",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"CETARTIODACTYLA","BOVIDAE","Alcelaphus","Alcelaphus buselaphus",160937.88,212.12475,663.145,7454.88333335,4183.63437493913,2863.875333,0.99,"Herbivore","Other",9,FALSE,1,1,1,1,0,0,0,0,0,0,1,0,0,NA
"CETARTIODACTYLA","BOVIDAE","Alcelaphus","Alcelaphus caama",168042.45,221.2495,730,6908.9337,7305,NA,1,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CETARTIODACTYLA","CERVIDAE","Alces","Alces alces",409449.46,301.5235,689.89684,9861.75,9861.75,3721.7786,1.27,"Herbivore","Nocturnal",5,FALSE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"CETARTIODACTYLA","CERVIDAE","Alces","Alces americanus",541460.4,293.047,660.63342,9132,9496.5,3410.5727,1.135,"Herbivore","Nocturnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHIROPTERA","PTEROPODIDAE","Alionycteris","Alionycteris paucidentata",16.195,6.39,NA,NA,NA,1553.790873,NA,"Herbivore","Nocturnal",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga balikunica",82.79,NA,NA,30.43749987825,30.43749987825,625.1262,2.52,"Omnivore","Nocturnal",2,FALSE,0,0,1,0,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga bullata",80.925,NA,NA,30.43749987825,30.43749987825,625.1262,2.52,"Omnivore","Nocturnal",2,FALSE,0,0,0,1,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga elater",58.85,NA,123.61,1898.65,1891.69062512175,625.1262,4.485,"Omnivore","Nocturnal",2,FALSE,0,0,1,0,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga euphratica",232,NA,NA,1534.05,1534.05,625.1262,4.995,"Herbivore","Nocturnal",3,FALSE,0,0,1,1,0,0,0,0,0,0,1,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga firouzi",103.29322695,NA,NA,NA,NA,625.1262,NA,"Herbivore","Nocturnal",2,FALSE,0,0,1,0,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga hotsoni",76.5,NA,NA,879.64374987825,879.64374987825,625.1262,NA,"Herbivore","Nocturnal",4,FALSE,0,0,1,1,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga major",350,26.3,377.57,2659.36250006087,2660.23749987825,625.1262,3.6175,"Herbivore","Nocturnal",4,TRUE,0,0,1,1,0,0,0,1,0,0,1,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga severtzovi",159,NA,NA,1214.45625,1214.45625,625.1262,3.93,"Herbivore","Nocturnal",1,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga sibirica",107.5,NA,NA,1643.0625,1642.10312487825,625.1262,3.44,"Carnivore","Nocturnal",2,FALSE,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"RODENTIA","DIPODIDAE","Allactaga","Allactaga tetradactyla",52,NA,NA,940.51875,940.51875,625.1262,NA,"Omnivore","Nocturnal",1,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
